	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)
VARIABLES	cubic trend	decade FE		margin career	D(>median)	limit>1	drop nolimit	growth	add X
									
		(0.254)							
_IstaXdec_44_2		-0.154							
		(0.158)							
_IstaXdec_44_3		0.071							
		(0.487)							
_IstaXdec_45_2		0.593							
		(0.338)							
_IstaXdec_45_3		0.071							
		(0.316)							
_IstaXdec_46_2		0.335							
		(0.443)							
_IstaXdec_46_3		-0.019							
		(0.254)							
_IstaXdec_47_2		0.255							
		(0.256)							
_IstaXdec_47_3		0.349							
		(0.324)							
_IstaXdec_48_2		0.555							
		(0.294)							
_IstaXdec_48_3		1.201							
		(0.661)							
_IstaXdec_49_2		0.638							
		(0.169)							
_IstaXdec_49_3		0.384							
		(0.307)							
_IstaXdec_50_2		0.043							
		(0.243)							
_IstaXdec_50_3		-0.318							
		(0.225)							
_IstaXdec_51_2		0.705							
		(0.157)							
_IstaXdec_51_3		0.112							
		(0.249)							
_IstaXdec_53_2		0.113							
		(0.208)							
_IstaXdec_53_3		0.416							
		(0.303)							
_IstaXdec_54_2		-0.242							
		(0.335)							
_IstaXdec_54_3		-0.235							
		(0.348)							
_IstaXdec_55_2		0.515							
		(0.375)							
_IstaXdec_55_3		-0.518							
		(0.366)							
_IstaXdec_56_2		0.365							
		(0.468)							
_IstaXdec_56_3		-0.252							
		(0.381)							
govparty_changes_last8years			-0.034						
			(0.034)						
hvd_4yr			0.009						
			(0.006)						
test				-0.000					
				(0.005)					
int_lameduck_test				0.009					
				(0.010)					
test1					-0.013				
					(0.054)				
int_lameduck_test1					0.091				
					(0.104)				
o._IstaXyear_51						-			
									
o._IstaXyear_9							-		
									
o._IstaXyear_17							-		
									
o._IstaXyear_19							-		
									
o._IstaXyear_27							-		
									
o._IstaXyear_33							-		
									
o._IstaXyear_36							-		
									
o._IstaXyear_38							-		
									
o._IstaXyear_48							-		
									
o._IstaXyear_50							-		
									
o._IstaXyear_55							-		
									
perc_l2afdctanf_exp_r_1mio								0.156	
								(0.075)	
pop_black									0.055
									(0.064)
perc_imm									-0.016
									(0.018)
unmarried_birth									0.007
									(0.018)
p90p10_hhinc									-0.010
									(0.023)
Constant	-0.111	-0.427	-0.282	-0.305	-0.407	-0.261	-2.618	-1.818	-1.559
	(1.640)	(1.853)	(1.667)	(1.547)	(1.547)	(1.638)	(2.936)	(1.613)	(2.337)
									
Observations	1,286	1,286	1,277	1,312	1,306	1,229	846	1,236	1,286
R-squared	0.302	0.333	0.303	0.297	0.299	0.300	0.378	0.299	0.303
Year FE	YES	YES	YES	YES	YES	YES	YES	YES	YES
State FE	YES	YES	YES	YES	YES	YES	YES	YES	YES
Robust standard errors in parentheses									
